STATION,DATE,TMAX,TMIN
USW00013873,9/1/1946,84,56
USW00013873,9/2/1946,88,56
USW00013873,9/3/1946,88,62
USW00013873,9/4/1946,76,64
USW00013873,9/5/1946,82,62
USW00013873,9/6/1946,82,59
USW00013873,9/7/1946,76,62
USW00013873,9/8/1946,88,68
USW00013873,9/9/1946,89,71
USW00013873,9/10/1946,87,68
USW00013873,9/11/1946,89,68
USW00013873,9/12/1946,82,62
USW00013873,9/13/1946,76,66
USW00013873,9/14/1946,76,59
USW00013873,9/15/1946,74,67
USW00013873,9/16/1946,66,60
USW00013873,9/17/1946,64,56
USW00013873,9/18/1946,76,56
USW00013873,9/19/1946,74,63
USW00013873,9/20/1946,83,61
USW00013873,9/21/1946,86,61
USW00013873,9/22/1946,81,68
USW00013873,9/23/1946,79,67
USW00013873,9/24/1946,83,70
USW00013873,9/25/1946,86,65
USW00013873,9/26/1946,83,60
USW00013873,9/27/1946,81,59
USW00013873,9/28/1946,78,60
USW00013873,9/29/1946,80,63
USW00013873,9/30/1946,82,51
USW00013873,10/1/1946,71,41
USW00013873,10/2/1946,74,43
USW00013873,10/3/1946,77,47
USW00013873,10/4/1946,78,50
USW00013873,10/5/1946,79,53
USW00013873,10/6/1946,78,57
USW00013873,10/7/1946,73,57
USW00013873,10/8/1946,63,58
USW00013873,10/9/1946,78,58
USW00013873,10/10/1946,77,61
USW00013873,10/11/1946,81,58
USW00013873,10/12/1946,70,44
USW00013873,10/13/1946,65,41
USW00013873,10/14/1946,66,42
USW00013873,10/15/1946,69,44
USW00013873,10/16/1946,66,46
USW00013873,10/17/1946,78,45
USW00013873,10/18/1946,74,52
USW00013873,10/19/1946,78,55
USW00013873,10/20/1946,77,54
USW00013873,10/21/1946,69,52
USW00013873,10/22/1946,66,48
USW00013873,10/23/1946,70,48
USW00013873,10/24/1946,73,51
USW00013873,10/25/1946,72,58
USW00013873,10/26/1946,73,56
USW00013873,10/27/1946,74,56
USW00013873,10/28/1946,71,54
USW00013873,10/29/1946,79,62
USW00013873,10/30/1946,81,56
USW00013873,10/31/1946,80,57
USW00013873,11/1/1946,80,55
USW00013873,11/2/1946,68,58
USW00013873,11/3/1946,69,62
USW00013873,11/4/1946,83,60
USW00013873,11/5/1946,73,59
USW00013873,11/6/1946,70,54
USW00013873,11/7/1946,66,51
USW00013873,11/8/1946,73,50
USW00013873,11/9/1946,78,46
USW00013873,11/10/1946,76,48
USW00013873,11/11/1946,77,54
USW00013873,11/12/1946,71,44
USW00013873,11/13/1946,59,38
USW00013873,11/14/1946,65,34
USW00013873,11/15/1946,63,40
USW00013873,11/16/1946,60,41
USW00013873,11/17/1946,55,50
USW00013873,11/18/1946,57,48
USW00013873,11/19/1946,52,45
USW00013873,11/20/1946,61,45
USW00013873,11/21/1946,53,49
USW00013873,11/22/1946,66,43
USW00013873,11/23/1946,59,34
USW00013873,11/24/1946,60,34
USW00013873,11/25/1946,68,50
USW00013873,11/26/1946,73,60
USW00013873,11/27/1946,71,47
USW00013873,11/28/1946,64,38
USW00013873,11/29/1946,70,42
USW00013873,11/30/1946,67,42
USW00013873,12/1/1946,73,40
USW00013873,12/2/1946,48,29
USW00013873,12/3/1946,42,24
USW00013873,12/4/1946,55,27
USW00013873,12/5/1946,63,27
USW00013873,12/6/1946,63,31
USW00013873,12/7/1946,61,38
USW00013873,12/8/1946,67,32
USW00013873,12/9/1946,70,33
USW00013873,12/10/1946,70,42
USW00013873,12/11/1946,70,52
USW00013873,12/12/1946,72,53
USW00013873,12/13/1946,67,43
USW00013873,12/14/1946,68,34
USW00013873,12/15/1946,65,40
USW00013873,12/16/1946,60,34
USW00013873,12/17/1946,63,45
USW00013873,12/18/1946,55,41
USW00013873,12/19/1946,43,30
USW00013873,12/20/1946,38,32
USW00013873,12/21/1946,48,34
USW00013873,12/22/1946,54,31
USW00013873,12/23/1946,62,28
USW00013873,12/24/1946,64,37
USW00013873,12/25/1946,57,33
USW00013873,12/26/1946,63,29
USW00013873,12/27/1946,67,39
USW00013873,12/28/1946,68,45
USW00013873,12/29/1946,71,50
USW00013873,12/30/1946,55,36
USW00013873,12/31/1946,42,38
USW00013873,1/1/1947,41,33
USW00013873,1/2/1947,44,34
USW00013873,1/3/1947,60,39
USW00013873,1/4/1947,51,35
USW00013873,1/5/1947,48,35
USW00013873,1/6/1947,54,28
USW00013873,1/7/1947,48,34
USW00013873,1/8/1947,55,43
USW00013873,1/9/1947,48,32
USW00013873,1/10/1947,52,26
USW00013873,1/11/1947,53,29
USW00013873,1/12/1947,65,45
USW00013873,1/13/1947,51,45
USW00013873,1/14/1947,50,43
USW00013873,1/15/1947,55,48
USW00013873,1/16/1947,65,52
USW00013873,1/17/1947,59,40
USW00013873,1/18/1947,43,39
USW00013873,1/19/1947,45,42
USW00013873,1/20/1947,59,42
USW00013873,1/21/1947,48,28
USW00013873,1/22/1947,42,22
USW00013873,1/23/1947,57,26
USW00013873,1/24/1947,62,37
USW00013873,1/25/1947,61,43
USW00013873,1/26/1947,64,44
USW00013873,1/27/1947,66,34
USW00013873,1/28/1947,70,38
USW00013873,1/29/1947,74,45
USW00013873,1/30/1947,68,48
USW00013873,1/31/1947,49,40
USW00013873,2/1/1947,64,36
USW00013873,2/2/1947,56,27
USW00013873,2/3/1947,58,31
USW00013873,2/4/1947,48,19
USW00013873,2/5/1947,28,16
USW00013873,2/6/1947,54,19
USW00013873,2/7/1947,53,32
USW00013873,2/8/1947,32,21
USW00013873,2/9/1947,33,16
USW00013873,2/10/1947,42,15
USW00013873,2/11/1947,55,20
USW00013873,2/12/1947,54,34
USW00013873,2/13/1947,58,38
USW00013873,2/14/1947,65,31
USW00013873,2/15/1947,62,38
USW00013873,2/16/1947,68,34
USW00013873,2/17/1947,66,33
USW00013873,2/18/1947,72,36
USW00013873,2/19/1947,49,39
USW00013873,2/20/1947,40,32
USW00013873,2/21/1947,48,28
USW00013873,2/22/1947,51,25
USW00013873,2/23/1947,48,25
USW00013873,2/24/1947,37,19
USW00013873,2/25/1947,42,22
USW00013873,2/26/1947,43,22
USW00013873,2/27/1947,48,25
USW00013873,2/28/1947,50,31
USW00013873,3/1/1947,43,34
USW00013873,3/2/1947,40,25
USW00013873,3/3/1947,40,22
USW00013873,3/4/1947,56,25
USW00013873,3/5/1947,57,35
USW00013873,3/6/1947,55,43
USW00013873,3/7/1947,42,36
USW00013873,3/8/1947,46,36
USW00013873,3/9/1947,57,31
USW00013873,3/10/1947,52,33
USW00013873,3/11/1947,57,31
USW00013873,3/12/1947,58,35
USW00013873,3/13/1947,49,40
USW00013873,3/14/1947,54,38
USW00013873,3/15/1947,62,34
USW00013873,3/16/1947,52,33
USW00013873,3/17/1947,54,28
USW00013873,3/18/1947,56,29
USW00013873,3/19/1947,45,37
USW00013873,3/20/1947,57,34
USW00013873,3/21/1947,63,34
USW00013873,3/22/1947,65,36
USW00013873,3/23/1947,70,41
USW00013873,3/24/1947,81,49
USW00013873,3/25/1947,55,38
USW00013873,3/26/1947,44,31
USW00013873,3/27/1947,61,29
USW00013873,3/28/1947,55,31
USW00013873,3/29/1947,63,31
USW00013873,3/30/1947,58,44
USW00013873,3/31/1947,64,36
USW00013873,4/1/1947,68,49
USW00013873,4/2/1947,75,55
USW00013873,4/3/1947,77,46
USW00013873,4/4/1947,59,51
USW00013873,4/5/1947,83,51
USW00013873,4/6/1947,77,56
USW00013873,4/7/1947,80,49
USW00013873,4/8/1947,80,54
USW00013873,4/9/1947,81,53
USW00013873,4/10/1947,66,55
USW00013873,4/11/1947,74,57
USW00013873,4/12/1947,79,54
USW00013873,4/13/1947,80,58
USW00013873,4/14/1947,63,56
USW00013873,4/15/1947,62,56
USW00013873,4/16/1947,75,58
USW00013873,4/17/1947,64,42
USW00013873,4/18/1947,71,37
USW00013873,4/19/1947,79,47
USW00013873,4/20/1947,82,49
USW00013873,4/21/1947,67,52
USW00013873,4/22/1947,69,50
USW00013873,4/23/1947,71,46
USW00013873,4/24/1947,77,59
USW00013873,4/25/1947,85,60
USW00013873,4/26/1947,75,54
USW00013873,4/27/1947,80,46
USW00013873,4/28/1947,82,51
USW00013873,4/29/1947,77,58
USW00013873,4/30/1947,82,61
USW00013873,5/1/1947,77,60
USW00013873,5/2/1947,72,51
USW00013873,5/3/1947,63,50
USW00013873,5/4/1947,80,46
USW00013873,5/5/1947,80,57
USW00013873,5/6/1947,82,49
USW00013873,5/7/1947,81,53
USW00013873,5/8/1947,73,45
USW00013873,5/9/1947,68,41
USW00013873,5/10/1947,72,47
USW00013873,5/11/1947,76,47
USW00013873,5/12/1947,81,46
USW00013873,5/13/1947,85,54
USW00013873,5/14/1947,90,61
USW00013873,5/15/1947,92,62
USW00013873,5/16/1947,86,63
USW00013873,5/17/1947,92,65
USW00013873,5/18/1947,90,65
USW00013873,5/19/1947,88,66
USW00013873,5/20/1947,81,63
USW00013873,5/21/1947,69,65
USW00013873,5/22/1947,82,58
USW00013873,5/23/1947,89,61
USW00013873,5/24/1947,85,66
USW00013873,5/25/1947,82,66
USW00013873,5/26/1947,84,65
USW00013873,5/27/1947,86,59
USW00013873,5/28/1947,89,66
USW00013873,5/29/1947,87,65
USW00013873,5/30/1947,82,57
USW00013873,5/31/1947,78,55
USW00013873,6/1/1947,87,57
USW00013873,6/2/1947,85,66
USW00013873,6/3/1947,84,66
USW00013873,6/4/1947,81,64
USW00013873,6/5/1947,82,65
USW00013873,6/6/1947,91,66
USW00013873,6/7/1947,94,67
USW00013873,6/8/1947,93,70
USW00013873,6/9/1947,95,72
USW00013873,6/10/1947,97,72
USW00013873,6/11/1947,95,73
USW00013873,6/12/1947,83,71
USW00013873,6/13/1947,87,69
USW00013873,6/14/1947,87,67
USW00013873,6/15/1947,86,56
USW00013873,6/16/1947,84,62
USW00013873,6/17/1947,83,59
USW00013873,6/18/1947,90,59
USW00013873,6/19/1947,93,68
USW00013873,6/20/1947,86,66
USW00013873,6/21/1947,70,63
USW00013873,6/22/1947,63,58
USW00013873,6/23/1947,76,53
USW00013873,6/24/1947,82,53
USW00013873,6/25/1947,76,63
USW00013873,6/26/1947,88,67
USW00013873,6/27/1947,88,68
USW00013873,6/28/1947,91,67
USW00013873,6/29/1947,92,72
USW00013873,6/30/1947,92,73
USW00013873,7/1/1947,93,71
USW00013873,7/2/1947,90,68
USW00013873,7/3/1947,87,66
USW00013873,7/4/1947,86,67
USW00013873,7/5/1947,89,66
USW00013873,7/6/1947,74,66
USW00013873,7/7/1947,86,69
USW00013873,7/8/1947,81,59
USW00013873,7/9/1947,83,56
USW00013873,7/10/1947,85,59
USW00013873,7/11/1947,86,62
USW00013873,7/12/1947,90,63
USW00013873,7/13/1947,92,64
USW00013873,7/14/1947,94,67
USW00013873,7/15/1947,91,69
USW00013873,7/16/1947,91,69
USW00013873,7/17/1947,87,68
USW00013873,7/18/1947,90,69
USW00013873,7/19/1947,89,71
USW00013873,7/20/1947,86,67
USW00013873,7/21/1947,89,65
USW00013873,7/22/1947,85,58
USW00013873,7/23/1947,84,61
USW00013873,7/24/1947,86,60
USW00013873,7/25/1947,87,61
USW00013873,7/26/1947,88,62
USW00013873,7/27/1947,91,66
USW00013873,7/28/1947,95,70
USW00013873,7/29/1947,94,66
USW00013873,7/30/1947,96,71
USW00013873,7/31/1947,97,69
USW00013873,8/1/1947,93,75
USW00013873,8/2/1947,95,68
USW00013873,8/3/1947,94,67
USW00013873,8/4/1947,92,74
USW00013873,8/5/1947,91,71
USW00013873,8/6/1947,87,67
USW00013873,8/7/1947,88,66
USW00013873,8/8/1947,90,68
USW00013873,8/9/1947,87,69
USW00013873,8/10/1947,86,69
USW00013873,8/11/1947,88,71
USW00013873,8/12/1947,84,67
USW00013873,8/13/1947,87,65
USW00013873,8/14/1947,87,67
USW00013873,8/15/1947,83,69
USW00013873,8/16/1947,89,68
USW00013873,8/17/1947,91,68
USW00013873,8/18/1947,82,71
USW00013873,8/19/1947,87,69
USW00013873,8/20/1947,91,68
USW00013873,8/21/1947,92,69
USW00013873,8/22/1947,91,70
USW00013873,8/23/1947,87,70
USW00013873,8/24/1947,89,70
USW00013873,8/25/1947,90,71
USW00013873,8/26/1947,90,70
USW00013873,8/27/1947,94,70
USW00013873,8/28/1947,91,72
USW00013873,8/29/1947,89,71
USW00013873,8/30/1947,91,67
USW00013873,8/31/1947,95,67
USW00013873,9/1/1947,98,67
USW00013873,9/2/1947,96,74
USW00013873,9/3/1947,96,66
USW00013873,9/4/1947,96,66
USW00013873,9/5/1947,94,71
USW00013873,9/6/1947,96,71
USW00013873,9/7/1947,95,70
USW00013873,9/8/1947,94,71
USW00013873,9/9/1947,90,70
USW00013873,9/10/1947,88,70
USW00013873,9/11/1947,88,71
USW00013873,9/12/1947,87,71
USW00013873,9/13/1947,88,69
USW00013873,9/14/1947,94,69
USW00013873,9/15/1947,95,68
USW00013873,9/16/1947,86,66
USW00013873,9/17/1947,80,68
USW00013873,9/18/1947,73,69
USW00013873,9/19/1947,81,70
USW00013873,9/20/1947,88,68
USW00013873,9/21/1947,90,69
USW00013873,9/22/1947,90,64
USW00013873,9/23/1947,64,52
USW00013873,9/24/1947,69,52
USW00013873,9/25/1947,84,58
USW00013873,9/26/1947,77,57
USW00013873,9/27/1947,67,50
USW00013873,9/28/1947,68,42
USW00013873,9/29/1947,73,46
USW00013873,9/30/1947,79,48
USW00013873,10/1/1947,62,52
USW00013873,10/2/1947,76,54
USW00013873,10/3/1947,78,52
USW00013873,10/4/1947,76,51
USW00013873,10/5/1947,78,59
USW00013873,10/6/1947,79,56
USW00013873,10/7/1947,67,61
USW00013873,10/8/1947,71,64
USW00013873,10/9/1947,78,64
USW00013873,10/10/1947,70,62
USW00013873,10/11/1947,63,59
USW00013873,10/12/1947,75,60
USW00013873,10/13/1947,81,58
USW00013873,10/14/1947,79,57
USW00013873,10/15/1947,71,63
USW00013873,10/16/1947,69,62
USW00013873,10/17/1947,79,66
USW00013873,10/18/1947,86,60
USW00013873,10/19/1947,80,62
USW00013873,10/20/1947,80,57
USW00013873,10/21/1947,81,56
USW00013873,10/22/1947,79,54
USW00013873,10/23/1947,74,56
USW00013873,10/24/1947,66,58
USW00013873,10/25/1947,63,56
USW00013873,10/26/1947,75,56
USW00013873,10/27/1947,74,59
USW00013873,10/28/1947,77,57
USW00013873,10/29/1947,74,47
USW00013873,10/30/1947,72,48
USW00013873,10/31/1947,70,45
USW00013873,11/1/1947,55,49
USW00013873,11/2/1947,54,49
USW00013873,11/3/1947,65,50
USW00013873,11/4/1947,68,46
USW00013873,11/5/1947,74,50
USW00013873,11/6/1947,67,42
USW00013873,11/7/1947,52,46
USW00013873,11/8/1947,56,40
USW00013873,11/9/1947,62,33
USW00013873,11/10/1947,56,44
USW00013873,11/11/1947,57,48
USW00013873,11/12/1947,63,38
USW00013873,11/13/1947,59,39
USW00013873,11/14/1947,50,41
USW00013873,11/15/1947,43,40
USW00013873,11/16/1947,64,40
USW00013873,11/17/1947,63,36
USW00013873,11/18/1947,47,38
USW00013873,11/19/1947,44,37
USW00013873,11/20/1947,51,41
USW00013873,11/21/1947,47,41
USW00013873,11/22/1947,48,42
USW00013873,11/23/1947,55,46
USW00013873,11/24/1947,69,45
USW00013873,11/25/1947,54,36
USW00013873,11/26/1947,46,34
USW00013873,11/27/1947,57,29
USW00013873,11/28/1947,56,34
USW00013873,11/29/1947,61,27
USW00013873,11/30/1947,59,34
USW00013873,12/1/1947,50,27
USW00013873,12/2/1947,61,22
USW00013873,12/3/1947,66,26
USW00013873,12/4/1947,63,38
USW00013873,12/5/1947,64,49
USW00013873,12/6/1947,69,42
USW00013873,12/7/1947,64,40
USW00013873,12/8/1947,62,50
USW00013873,12/9/1947,56,39
USW00013873,12/10/1947,43,37
USW00013873,12/11/1947,45,39
USW00013873,12/12/1947,43,38
USW00013873,12/13/1947,40,32
USW00013873,12/14/1947,46,27
USW00013873,12/15/1947,39,30
USW00013873,12/16/1947,49,32
USW00013873,12/17/1947,49,30
USW00013873,12/18/1947,48,32
USW00013873,12/19/1947,59,29
USW00013873,12/20/1947,52,33
USW00013873,12/21/1947,46,33
USW00013873,12/22/1947,50,32
USW00013873,12/23/1947,61,30
USW00013873,12/24/1947,46,34
USW00013873,12/25/1947,39,32
USW00013873,12/26/1947,48,30
USW00013873,12/27/1947,57,30
USW00013873,12/28/1947,65,37
USW00013873,12/29/1947,62,31
USW00013873,12/30/1947,64,32
USW00013873,12/31/1947,67,39
USW00013873,1/1/1948,64,49
USW00013873,1/2/1948,48,33
USW00013873,1/3/1948,52,27
USW00013873,1/4/1948,54,30
USW00013873,1/5/1948,50,30
USW00013873,1/6/1948,57,27
USW00013873,1/7/1948,57,26
USW00013873,1/8/1948,62,31
USW00013873,1/9/1948,67,43
USW00013873,1/10/1948,55,34
USW00013873,1/11/1948,46,25
USW00013873,1/12/1948,53,35
USW00013873,1/13/1948,55,29
USW00013873,1/14/1948,30,17
USW00013873,1/15/1948,37,11
USW00013873,1/16/1948,50,20
USW00013873,1/17/1948,41,28
USW00013873,1/18/1948,46,30
USW00013873,1/19/1948,42,22
USW00013873,1/20/1948,33,28
USW00013873,1/21/1948,52,32
USW00013873,1/22/1948,51,32
USW00013873,1/23/1948,46,29
USW00013873,1/24/1948,29,22
USW00013873,1/25/1948,34,18
USW00013873,1/26/1948,42,22
USW00013873,1/27/1948,38,35
USW00013873,1/28/1948,36,30
USW00013873,1/29/1948,40,31
USW00013873,1/30/1948,40,34
USW00013873,1/31/1948,35,27
USW00013873,2/1/1948,48,25
USW00013873,2/2/1948,51,24
USW00013873,2/3/1948,56,26
USW00013873,2/4/1948,60,36
USW00013873,2/5/1948,56,46
USW00013873,2/6/1948,52,42
USW00013873,2/7/1948,44,41
USW00013873,2/8/1948,52,42
USW00013873,2/9/1948,42,26
USW00013873,2/10/1948,35,27
USW00013873,2/11/1948,33,28
USW00013873,2/12/1948,47,32
USW00013873,2/13/1948,64,45
USW00013873,2/14/1948,65,35
USW00013873,2/15/1948,58,27
USW00013873,2/16/1948,56,38
USW00013873,2/17/1948,70,42
USW00013873,2/18/1948,74,40
USW00013873,2/19/1948,72,49
USW00013873,2/20/1948,72,49
USW00013873,2/21/1948,55,32
USW00013873,2/22/1948,41,32
USW00013873,2/23/1948,42,33
USW00013873,2/24/1948,45,33
USW00013873,2/25/1948,53,38
USW00013873,2/26/1948,72,48
USW00013873,2/27/1948,77,51
USW00013873,2/28/1948,76,60
USW00013873,2/29/1948,75,49
USW00013873,3/1/1948,59,44
USW00013873,3/2/1948,54,42
USW00013873,3/3/1948,58,49
USW00013873,3/4/1948,66,46
USW00013873,3/5/1948,49,36
USW00013873,3/6/1948,39,30
USW00013873,3/7/1948,59,32
USW00013873,3/8/1948,68,38
USW00013873,3/9/1948,51,44
USW00013873,3/10/1948,66,43
USW00013873,3/11/1948,69,49
USW00013873,3/12/1948,58,38
USW00013873,3/13/1948,60,29
USW00013873,3/14/1948,66,35
USW00013873,3/15/1948,73,47
USW00013873,3/16/1948,66,57
USW00013873,3/17/1948,75,52
USW00013873,3/18/1948,67,50
USW00013873,3/19/1948,77,59
USW00013873,3/20/1948,85,62
USW00013873,3/21/1948,84,60
USW00013873,3/22/1948,84,63
USW00013873,3/23/1948,73,49
USW00013873,3/24/1948,77,46
USW00013873,3/25/1948,77,52
USW00013873,3/26/1948,75,57
USW00013873,3/27/1948,76,51
USW00013873,3/28/1948,52,35
USW00013873,3/29/1948,63,29
USW00013873,3/30/1948,68,34
USW00013873,3/31/1948,65,54
USW00013873,4/1/1948,64,55
USW00013873,4/2/1948,67,47
USW00013873,4/3/1948,69,40
USW00013873,4/4/1948,71,42
USW00013873,4/5/1948,73,52
USW00013873,4/6/1948,65,58
USW00013873,4/7/1948,81,60
USW00013873,4/8/1948,81,63
USW00013873,4/9/1948,77,52
USW00013873,4/10/1948,68,46
USW00013873,4/11/1948,80,51
USW00013873,4/12/1948,87,64
USW00013873,4/13/1948,84,61
USW00013873,4/14/1948,73,58
USW00013873,4/15/1948,75,43
USW00013873,4/16/1948,78,54
USW00013873,4/17/1948,80,53
USW00013873,4/18/1948,68,50
USW00013873,4/19/1948,76,45
USW00013873,4/20/1948,80,47
USW00013873,4/21/1948,86,53
USW00013873,4/22/1948,76,57
USW00013873,4/23/1948,77,53
USW00013873,4/24/1948,84,54
USW00013873,4/25/1948,86,56
USW00013873,4/26/1948,88,58
USW00013873,4/27/1948,89,58
USW00013873,4/28/1948,78,59
USW00013873,4/29/1948,74,52
USW00013873,4/30/1948,77,45
USW00013873,5/1/1948,88,54
USW00013873,5/2/1948,88,63
USW00013873,5/3/1948,81,64
USW00013873,5/4/1948,73,59
USW00013873,5/5/1948,79,54
USW00013873,5/6/1948,75,53
USW00013873,5/7/1948,68,51
USW00013873,5/8/1948,77,44
USW00013873,5/9/1948,83,52
USW00013873,5/10/1948,87,56
USW00013873,5/11/1948,84,58
USW00013873,5/12/1948,78,65
USW00013873,5/13/1948,87,63
USW00013873,5/14/1948,82,55
USW00013873,5/15/1948,81,48
USW00013873,5/16/1948,88,56
USW00013873,5/17/1948,88,62
USW00013873,5/18/1948,83,51
USW00013873,5/19/1948,84,56
USW00013873,5/20/1948,85,55
USW00013873,5/21/1948,93,55
USW00013873,5/22/1948,92,62
USW00013873,5/23/1948,86,59
USW00013873,5/24/1948,90,64
USW00013873,5/25/1948,90,63
USW00013873,5/26/1948,82,63
USW00013873,5/27/1948,77,65
USW00013873,5/28/1948,81,62
USW00013873,5/29/1948,75,64
USW00013873,5/30/1948,81,65
USW00013873,5/31/1948,83,64
USW00013873,6/1/1948,80,63
USW00013873,6/2/1948,82,58
USW00013873,6/3/1948,83,57
USW00013873,6/4/1948,87,55
USW00013873,6/5/1948,90,64
USW00013873,6/6/1948,92,65
USW00013873,6/7/1948,87,67
USW00013873,6/8/1948,93,67
USW00013873,6/9/1948,84,63
USW00013873,6/10/1948,82,59
USW00013873,6/11/1948,88,54
USW00013873,6/12/1948,93,62
USW00013873,6/13/1948,93,65
USW00013873,6/14/1948,97,65
USW00013873,6/15/1948,92,65
USW00013873,6/16/1948,87,67
USW00013873,6/17/1948,85,66
USW00013873,6/18/1948,90,66
USW00013873,6/19/1948,87,66
USW00013873,6/20/1948,92,69
USW00013873,6/21/1948,94,69
USW00013873,6/22/1948,92,70
USW00013873,6/23/1948,95,70
USW00013873,6/24/1948,96,70
USW00013873,6/25/1948,96,71
USW00013873,6/26/1948,97,70
USW00013873,6/27/1948,97,69
USW00013873,6/28/1948,96,68
USW00013873,6/29/1948,87,69
USW00013873,6/30/1948,87,68
USW00013873,7/1/1948,90,67
USW00013873,7/2/1948,89,68
USW00013873,7/3/1948,92,65
USW00013873,7/4/1948,96,70
USW00013873,7/5/1948,99,68
USW00013873,7/6/1948,98,69
USW00013873,7/7/1948,97,71
USW00013873,7/8/1948,81,71
USW00013873,7/9/1948,74,68
USW00013873,7/10/1948,79,68
USW00013873,7/11/1948,85,70
USW00013873,7/12/1948,85,69
USW00013873,7/13/1948,89,69
USW00013873,7/14/1948,85,70
USW00013873,7/15/1948,88,70
USW00013873,7/16/1948,93,68
USW00013873,7/17/1948,92,68
USW00013873,7/18/1948,92,72
USW00013873,7/19/1948,92,72
USW00013873,7/20/1948,94,71
USW00013873,7/21/1948,95,72
USW00013873,7/22/1948,95,73
USW00013873,7/23/1948,91,72
USW00013873,7/24/1948,92,68
USW00013873,7/25/1948,87,62
USW00013873,7/26/1948,94,68
USW00013873,7/27/1948,95,70
USW00013873,7/28/1948,86,70
USW00013873,7/29/1948,90,69
USW00013873,7/30/1948,88,70
USW00013873,7/31/1948,89,69
USW00013873,8/1/1948,90,70
USW00013873,8/2/1948,85,70
USW00013873,8/3/1948,77,70
USW00013873,8/4/1948,84,70
USW00013873,8/5/1948,83,64
USW00013873,8/6/1948,80,58
USW00013873,8/7/1948,83,58
USW00013873,8/8/1948,84,63
USW00013873,8/9/1948,89,63
USW00013873,8/10/1948,87,66
USW00013873,8/11/1948,87,68
USW00013873,8/12/1948,89,69
USW00013873,8/13/1948,95,68
USW00013873,8/14/1948,90,70
USW00013873,8/15/1948,79,68
USW00013873,8/16/1948,70,61
USW00013873,8/17/1948,80,60
USW00013873,8/18/1948,88,62
USW00013873,8/19/1948,90,67
USW00013873,8/20/1948,90,62
USW00013873,8/21/1948,90,62
USW00013873,8/22/1948,90,69
USW00013873,8/23/1948,89,66
USW00013873,8/24/1948,88,68
USW00013873,8/25/1948,89,68
USW00013873,8/26/1948,89,66
USW00013873,8/27/1948,91,68
USW00013873,8/28/1948,94,69
USW00013873,8/29/1948,98,67
USW00013873,8/30/1948,98,69
USW00013873,8/31/1948,94,67
USW00013873,9/1/1948,83,66
USW00013873,9/2/1948,86,59
